,id,vlr_transacao,des_transacao,data_movimento,id_cartao
4903,9714484,706803.23,Credito,2012-07-18 15:04:00,26274
4904,514428,52850.35,Credito,2008-11-04 10:24:00,53136
4905,5937460,54105.32,Debito,2017-11-26 16:21:00,784649
4906,1597024,959553.06,Credito,2018-08-25 16:03:00,798557
4907,1010642,223568.06,Credito,2022-03-20 13:31:00,651234
4908,493120,926357.99,Debito,2007-10-15 10:27:00,508964
4909,9887932,269135.59,Credito,2013-05-09 16:45:00,273930
4910,9687314,177900.56,Debito,2013-09-14 11:28:00,253278
4911,4425101,994702.84,Credito,2007-11-30 13:46:00,451079
4912,5734325,469332.64,Credito,2017-03-28 14:24:00,986128
4913,2200668,29831.14,Debito,2019-09-19 13:15:00,49666
4914,4633628,85988.92,Credito,2005-11-08 12:48:00,67330
4915,6550131,612671.64,Debito,2011-06-24 11:25:00,529268
4916,3077312,87072.89,Debito,2010-11-07 09:06:00,903360
4917,7519094,103249.64,Credito,2015-11-11 15:02:00,624182
4918,7820651,936875.26,Debito,2007-02-21 11:18:00,796908
4919,833276,834212.8,Debito,2017-06-23 09:15:00,845409
4920,7358229,451304.36,Debito,2019-03-08 13:33:00,386299
4921,4288875,163705.25,Debito,2013-01-13 09:45:00,396926
4922,5679413,787727.41,Credito,2022-04-28 11:29:00,961487
4923,7101876,251785.12,Debito,2010-01-20 15:32:00,419936
4924,345200,696986.3,Debito,2019-08-26 13:52:00,394542
4925,5689706,904378.47,Credito,2016-03-28 09:08:00,176109
4926,4388377,300152.91,Debito,2010-02-23 11:35:00,570331
4927,8432906,547019.27,Credito,2017-01-13 15:56:00,851363
4928,3895097,290585.25,Credito,2020-08-26 13:35:00,789086
4929,1730642,763141.25,Debito,2010-03-26 09:00:00,327883
4930,9239325,529312.57,Debito,2013-11-12 13:08:00,211165
4931,5806687,52885.56,Debito,2008-02-01 16:08:00,880031
4932,1268204,481782.61,Debito,2013-05-23 15:15:00,181599
4933,462167,190169.47,Credito,2015-07-16 10:44:00,365791
4934,7467838,950233.06,Credito,2015-05-21 14:44:00,75403
4935,8503322,936928.7,Debito,2019-08-05 10:00:00,321383
4936,6282361,569600.09,Debito,2014-05-12 14:01:00,264187
4937,9260676,588664.74,Debito,2011-08-02 12:45:00,546753
4938,1536415,496886.81,Credito,2014-11-16 15:13:00,84244
4939,560983,343974.8,Debito,2006-01-26 16:47:00,470486
4940,9756872,398213.78,Credito,2006-01-28 09:55:00,465675
4941,7325744,508570.7,Credito,2020-04-04 12:13:00,902914
4942,7906551,89042.18,Debito,2015-04-14 12:44:00,768101
4943,4586800,578559.85,Debito,2010-08-13 14:10:00,722309
4944,3876923,31645.86,Debito,2009-05-10 15:54:00,827716
4945,5054379,708889.93,Debito,2007-02-12 11:52:00,579189
4946,9602511,922085.92,Credito,2006-05-07 12:59:00,509055
4947,3604421,452667.35,Debito,2010-04-16 10:26:00,818777
4948,7037614,862014.43,Credito,2017-06-14 13:53:00,373794
4949,1374086,759051.77,Debito,2021-06-28 13:56:00,213385
4950,814508,171987.74,Credito,2018-10-06 09:36:00,785249
4951,5741593,80212.62,Credito,2016-06-13 13:34:00,463403
4952,4604142,717122.02,Debito,2019-09-16 15:28:00,540735
4953,472732,988766.8,Credito,2007-10-11 13:59:00,795934
4954,7220879,697559.62,Debito,2010-12-09 09:31:00,928185
4955,8432481,889471.43,Debito,2010-06-20 14:17:00,143916
4956,5082603,116731.45,Credito,2006-02-13 16:38:00,727769
4957,9409211,175812.22,Credito,2014-03-20 09:53:00,893637
4958,5250966,750968.93,Credito,2005-08-17 14:46:00,322619
4959,1720471,623280.31,Credito,2022-10-02 16:25:00,919439
4960,8609068,326798.34,Debito,2022-03-08 10:00:00,279462
4961,394767,505286.21,Debito,2022-02-09 09:05:00,572490
4962,2008831,717777.18,Credito,2015-01-05 13:09:00,998895
4963,5717598,227413.74,Credito,2008-02-21 14:51:00,565063
4964,3828571,648910.5,Debito,2009-12-15 09:00:00,312624
4965,4670144,89336.08,Debito,2012-05-08 10:35:00,376635
4966,6223738,814966.94,Debito,2022-05-15 09:57:00,772287
4967,7513443,156754.0,Debito,2011-06-17 15:47:00,715761
4968,9159637,771417.43,Debito,2018-12-14 09:49:00,344142
4969,6809084,535287.63,Debito,2011-04-04 15:52:00,443135
4970,2122096,172219.69,Credito,2010-11-23 16:27:00,870117
4971,4212664,973591.36,Debito,2009-02-27 11:48:00,77641
4972,7401013,480876.52,Debito,2015-12-30 09:52:00,465124
4973,9868556,513007.61,Debito,2013-03-29 12:01:00,47037
4974,7391339,825353.32,Debito,2005-02-13 10:39:00,730127
4975,6276670,902862.87,Debito,2013-04-27 10:20:00,51619
4976,7720402,695426.27,Debito,2010-02-26 12:14:00,28251
4977,1527076,254039.22,Debito,2020-07-06 11:40:00,695587
4978,1615351,670632.27,Credito,2016-01-05 10:41:00,574377
4979,9983935,159930.36,Debito,2008-12-16 10:26:00,58986
4980,5583951,234908.13,Credito,2008-04-02 16:13:00,478401
4981,1319809,748254.92,Credito,2022-11-08 10:15:00,340026
4982,4853103,174442.38,Credito,2017-11-16 13:29:00,57279
4983,2500456,539306.39,Debito,2021-12-02 12:12:00,885601
4984,2097520,963230.5,Debito,2009-05-29 12:50:00,995657
4985,6884439,949130.05,Credito,2005-04-25 11:20:00,540171
4986,9814250,753176.68,Debito,2011-10-12 16:04:00,809405
4987,428318,449165.18,Credito,2018-04-05 11:24:00,279213
4988,6172931,584759.46,Credito,2008-05-10 10:01:00,507221
4989,1180336,605043.08,Debito,2014-10-26 15:56:00,613457
4990,6552123,36892.9,Credito,2016-12-10 14:29:00,719462
4991,1512548,62590.28,Debito,2010-01-07 09:13:00,193449
4992,8437063,240856.75,Credito,2005-02-05 11:51:00,884060
4993,2529175,56147.07,Credito,2011-05-27 15:58:00,204652
4994,5477270,529252.93,Credito,2006-10-27 09:17:00,886809
4995,1697854,203000.31,Credito,2018-08-03 11:26:00,77161
4996,4483137,848951.14,Debito,2013-03-14 12:12:00,543734
4997,8109837,506275.41,Debito,2017-06-20 11:48:00,291511
4998,8668361,849500.53,Debito,2018-11-04 16:35:00,84237
4999,8966380,717556.67,Credito,2006-04-27 11:42:00,9512
5000,5249782,711696.81,Credito,2019-10-16 16:08:00,334538
5001,2155150,508266.48,Debito,2020-08-16 09:20:00,150015
5002,6681201,21902.52,Credito,2005-12-02 10:42:00,239061
5003,6135712,500999.61,Debito,2016-09-16 15:44:00,738120
5004,9091305,254057.56,Credito,2008-06-01 13:41:00,275152
5005,150192,142272.62,Debito,2008-03-07 13:22:00,132766
5006,9192958,20513.81,Credito,2017-07-25 09:53:00,929628
5007,3134582,241718.86,Debito,2021-01-11 13:41:00,713029
5008,5776889,191737.84,Debito,2012-03-04 10:39:00,861151
5009,7044879,928878.73,Credito,2018-08-07 16:34:00,1895
5010,5717290,2525.23,Credito,2021-11-17 14:34:00,229263
5011,2069868,653014.4,Debito,2021-10-26 09:07:00,996215
5012,5316773,976789.54,Debito,2016-07-22 13:44:00,842021
5013,7288693,117966.06,Debito,2018-10-03 15:48:00,875879
5014,7002456,247752.87,Debito,2012-04-22 11:47:00,870893
5015,5063059,3616.8,Credito,2015-02-04 15:19:00,215485
5016,3605108,597529.14,Credito,2008-07-14 13:43:00,55837
5017,460862,499224.29,Debito,2014-03-29 12:16:00,328212
5018,3281804,880306.92,Debito,2006-07-28 16:33:00,973188
5019,8960033,317158.92,Debito,2009-11-20 10:55:00,884158
5020,9873874,857623.46,Credito,2013-10-09 13:09:00,520379
5021,6698801,114876.39,Credito,2021-10-01 16:41:00,331338
5022,1024771,972154.31,Credito,2008-01-20 10:38:00,168270
5023,5708397,965010.88,Credito,2014-09-12 12:48:00,133233
5024,281067,562472.23,Credito,2011-04-11 13:47:00,448458
5025,1128328,990778.92,Debito,2009-08-22 10:04:00,102001
5026,5151552,533268.91,Debito,2011-01-02 11:14:00,296645
5027,7220763,914524.94,Credito,2012-04-26 15:13:00,940751
5028,8228441,100111.09,Debito,2009-12-17 15:26:00,345990
5029,4496584,626910.9,Credito,2016-07-04 15:45:00,159683
5030,6919950,872028.65,Debito,2009-09-26 12:05:00,267080
5031,4785503,41544.59,Credito,2019-01-17 16:26:00,652929
5032,4993153,154020.6,Credito,2007-04-20 14:30:00,798876
5033,773584,44177.17,Credito,2020-05-09 15:19:00,293664
5034,9811248,722866.19,Debito,2013-07-16 10:41:00,596724
5035,5468981,569949.08,Credito,2006-06-05 15:42:00,921202
5036,7462148,609822.91,Credito,2020-09-26 15:58:00,971719
5037,1593278,552140.39,Credito,2006-07-24 16:35:00,966494
5038,9190203,522770.14,Credito,2015-02-18 15:51:00,627755
5039,1886756,411618.15,Credito,2008-07-23 14:31:00,605052
5040,5905203,50934.77,Debito,2008-06-01 16:53:00,833844
5041,2558365,786996.56,Credito,2017-02-06 16:04:00,602796
5042,7596789,429804.28,Credito,2013-12-07 15:41:00,49002
5043,3594665,22582.72,Credito,2014-06-26 16:49:00,28973
5044,6846700,476455.38,Debito,2010-08-29 09:05:00,980917
5045,9751866,897596.68,Debito,2015-11-22 10:37:00,246102
5046,1349511,931574.11,Credito,2006-08-27 09:59:00,599503
5047,7190778,568739.21,Debito,2022-02-26 13:27:00,719733
5048,6841707,82762.92,Debito,2016-11-23 11:02:00,896556
5049,1590313,290429.88,Debito,2022-04-30 09:57:00,345136
5050,8269529,725023.92,Credito,2011-01-16 12:08:00,617352
5051,4361303,487976.8,Debito,2015-08-21 15:16:00,837385
5052,3715726,652909.38,Debito,2019-02-15 16:38:00,996956
5053,1756770,297323.13,Credito,2005-12-17 11:22:00,298155
5054,966942,826027.89,Debito,2006-01-21 15:37:00,51461
5055,9941200,945327.26,Credito,2010-02-18 14:23:00,45883
5056,8728292,740943.76,Debito,2019-04-26 10:19:00,429503
5057,4476259,503410.13,Debito,2020-05-03 15:28:00,756896
5058,7046798,693106.12,Credito,2016-05-28 11:10:00,668089
5059,6643292,564232.69,Debito,2019-04-16 14:41:00,935674
5060,2907456,851465.9,Debito,2012-07-10 12:00:00,406361
5061,7071581,923151.04,Credito,2017-01-27 12:44:00,981923
5062,7135282,800523.15,Debito,2008-03-29 12:38:00,854660
5063,7628284,610662.76,Debito,2008-06-08 10:35:00,394012
5064,5161411,719064.07,Credito,2015-05-14 16:21:00,716653
5065,6243359,560430.24,Debito,2015-08-04 16:41:00,904143
5066,3120336,902454.54,Debito,2013-05-02 16:02:00,880094
5067,4796754,541354.69,Debito,2010-02-07 16:18:00,289361
5068,2393791,641327.37,Debito,2010-04-13 11:39:00,662122
5069,292806,191391.95,Credito,2009-10-18 14:12:00,732500
5070,8215901,216564.07,Credito,2014-03-13 09:57:00,226362
5071,4586892,941908.32,Credito,2020-05-30 10:09:00,948792
5072,371577,871299.5,Credito,2011-03-25 11:51:00,287835
5073,6186504,135323.72,Credito,2009-02-27 09:30:00,326215
5074,2652799,172285.69,Credito,2014-12-04 15:22:00,750794
5075,2562332,398967.0,Credito,2011-11-27 15:28:00,550583
5076,4517844,717837.9,Credito,2014-04-17 13:44:00,658564
5077,5201092,703082.17,Debito,2016-04-16 13:29:00,668197
5078,1676191,785789.65,Debito,2015-12-27 12:51:00,632765
5079,1973340,784684.45,Debito,2013-10-20 09:47:00,667549
5080,6600217,250416.65,Credito,2014-06-06 13:46:00,666230
5081,9127150,239808.32,Credito,2013-04-10 16:49:00,244794
5082,2361571,54235.75,Debito,2009-11-30 09:09:00,660268
5083,8046386,333407.13,Credito,2017-07-18 15:08:00,166027
5084,6738838,935611.61,Debito,2009-07-21 10:12:00,965335
5085,7103708,824849.0,Credito,2013-01-29 10:26:00,13822
5086,6109206,354244.54,Credito,2009-02-24 13:15:00,66366
5087,4674190,417360.29,Credito,2006-04-19 10:47:00,813339
5088,3224419,4134.9,Credito,2008-09-07 09:03:00,161281
5089,3421724,839215.69,Credito,2016-02-19 12:07:00,454405
5090,3395719,570207.15,Credito,2018-02-20 12:20:00,856274
5091,4166932,739684.12,Credito,2021-05-22 15:18:00,329583
5092,8451571,463795.49,Credito,2011-05-19 16:22:00,808484
5093,7367353,699936.59,Debito,2008-06-30 10:59:00,543310
5094,2165965,205806.51,Debito,2022-04-26 14:29:00,528219
5095,5245447,332324.0,Credito,2018-12-09 09:09:00,718294
5096,5846415,586144.44,Debito,2010-11-30 16:57:00,847274
5097,9103701,779007.96,Credito,2021-06-20 14:53:00,405937
5098,8924664,213345.96,Credito,2012-02-12 14:46:00,971277
5099,602231,678519.18,Credito,2019-11-02 10:59:00,777716
5100,9067012,861453.72,Credito,2020-09-07 14:26:00,615364
5101,2797034,760601.78,Debito,2009-03-02 13:24:00,44295
5102,9447723,488181.73,Debito,2020-09-19 12:05:00,735471
5103,4100047,324060.54,Credito,2019-01-25 11:35:00,550927
5104,7521497,79468.73,Debito,2010-02-20 15:19:00,551447
5105,7280461,935552.61,Debito,2008-12-06 12:12:00,655870
5106,907726,331929.66,Credito,2020-11-04 11:09:00,157167
5107,564191,628821.79,Credito,2022-07-19 10:36:00,900484
5108,2360859,538779.62,Credito,2016-02-16 11:11:00,209593
5109,8308583,84719.83,Debito,2013-01-29 13:30:00,118062
5110,4540781,387438.89,Debito,2005-10-02 13:36:00,753741
5111,4702606,961620.64,Debito,2022-12-03 15:43:00,323972
5112,2619645,626898.07,Credito,2010-12-10 12:14:00,420206
5113,9669601,700529.11,Debito,2022-12-14 09:37:00,909179
5114,6770111,433970.15,Credito,2012-12-23 11:10:00,132167
5115,3479738,572839.42,Debito,2019-08-29 09:24:00,526045
5116,8458509,491789.48,Credito,2008-08-12 11:11:00,320970
5117,6924833,561490.66,Credito,2018-08-14 10:44:00,282576
5118,8118534,776737.26,Credito,2021-12-14 11:12:00,338152
5119,8013289,118432.03,Debito,2013-11-28 11:43:00,623767
5120,1584965,909485.79,Debito,2018-06-20 12:44:00,433625
5121,998167,942617.93,Credito,2022-10-25 15:33:00,201140
5122,2522966,151166.49,Debito,2019-08-19 12:19:00,975911
5123,478344,131442.66,Credito,2016-05-24 12:36:00,528295
5124,9970014,592006.85,Debito,2009-08-19 15:03:00,725764
5125,7452474,470376.13,Debito,2006-11-15 10:25:00,760630
5126,7221344,899269.2,Credito,2012-02-26 15:44:00,200849
5127,3341501,822158.76,Credito,2015-07-25 09:39:00,255171
5128,2515218,614776.32,Debito,2019-06-06 13:06:00,306047
5129,5445443,413487.33,Debito,2015-11-27 13:09:00,716433
5130,1104552,853705.72,Credito,2010-10-09 11:47:00,325131
5131,489549,478931.58,Debito,2014-10-25 11:58:00,251306
5132,1959734,294685.71,Debito,2017-06-01 13:13:00,152486
5133,2504541,756288.5,Credito,2012-02-25 13:39:00,527313
5134,4542508,830047.65,Debito,2009-12-22 11:14:00,55499
5135,1643390,994780.89,Credito,2018-11-14 12:03:00,622418
5136,5827604,959969.64,Credito,2013-06-03 12:24:00,774846
5137,6545041,690171.65,Debito,2019-02-26 15:44:00,2237
5138,6995900,200310.57,Credito,2016-11-26 16:47:00,533083
5139,3355594,698090.67,Debito,2005-06-26 14:41:00,849697
5140,2369850,491453.83,Credito,2013-05-29 11:27:00,955222
5141,1168770,471180.35,Debito,2015-04-06 14:14:00,925724
5142,9312798,58978.53,Credito,2010-09-23 15:50:00,17022
5143,458466,95216.96,Credito,2012-12-17 14:10:00,394634
5144,8544937,114430.18,Credito,2022-06-13 15:18:00,111756
5145,6665624,616578.38,Credito,2014-01-29 15:26:00,607876
5146,8896609,332327.17,Credito,2010-10-28 12:28:00,898841
5147,1846123,813441.15,Debito,2009-07-04 10:48:00,707567
5148,2429418,98738.16,Debito,2005-12-03 13:56:00,772445
5149,6017845,527609.6,Debito,2005-10-20 16:38:00,308768
5150,5517145,288714.27,Debito,2014-01-29 14:15:00,417949
5151,2741934,44910.56,Debito,2013-12-14 11:10:00,830789
5152,6217333,216868.89,Debito,2006-04-17 12:57:00,222430
5153,5554093,160595.49,Debito,2021-11-10 15:52:00,819960
5154,2985311,745934.67,Debito,2011-02-23 09:03:00,886773
5155,7106327,769127.64,Debito,2013-12-16 11:58:00,110034
5156,2919203,847257.16,Credito,2021-10-23 09:23:00,624279
5157,1165372,802421.0,Credito,2017-10-17 15:01:00,572867
5158,7413261,552775.37,Debito,2018-01-04 11:19:00,255648
5159,1976329,656656.57,Debito,2016-01-03 14:39:00,259633
5160,9907794,607748.03,Credito,2017-08-03 16:44:00,826642
5161,8688856,614082.77,Credito,2021-05-16 14:20:00,479642
5162,7996750,130457.66,Credito,2015-03-06 15:16:00,435143
5163,7930123,676168.28,Debito,2016-07-10 09:11:00,147964
5164,7017421,509550.93,Credito,2022-01-04 11:53:00,305645
5165,1989457,586132.85,Credito,2013-04-04 11:19:00,229991
5166,6554137,862219.42,Credito,2012-01-25 10:54:00,104909
5167,3696243,423155.74,Credito,2005-02-10 15:45:00,141353
5168,4462724,483069.54,Credito,2009-08-12 11:44:00,710318
5169,7695814,366434.05,Credito,2016-01-25 16:27:00,37434
5170,1425146,590381.32,Credito,2015-02-09 16:42:00,486519
5171,67011,916448.26,Credito,2014-09-19 12:17:00,286926
5172,4856362,10842.63,Debito,2009-10-25 16:06:00,432319
5173,4540609,911140.73,Debito,2008-03-16 12:15:00,3022
5174,3511413,67656.26,Debito,2005-12-16 15:46:00,738107
5175,4086549,806166.88,Debito,2011-03-08 12:50:00,322312
5176,7586240,623120.14,Credito,2007-08-26 13:04:00,912417
5177,4666000,946871.28,Credito,2007-06-22 11:16:00,837455
5178,7256708,215910.15,Credito,2019-02-16 12:50:00,614135
5179,317022,688013.41,Credito,2017-02-13 11:28:00,123920
5180,6205151,875470.34,Credito,2010-05-25 10:36:00,550897
5181,3291822,427639.86,Debito,2020-10-05 12:20:00,723655
5182,4379318,321766.85,Credito,2022-06-16 16:11:00,615823
5183,2716746,953630.62,Debito,2006-05-22 16:30:00,979873
5184,8671164,558879.98,Credito,2014-07-03 12:09:00,741193
5185,7109922,197772.73,Debito,2006-12-04 11:43:00,589861
5186,9346489,862204.73,Debito,2020-02-10 09:52:00,643283
5187,9271749,977936.98,Debito,2011-03-30 15:24:00,472936
5188,1927174,689322.28,Debito,2015-03-04 10:43:00,106919
5189,8226737,32362.47,Debito,2015-09-20 16:21:00,53904
5190,2640094,175221.04,Credito,2022-06-08 09:17:00,616335
5191,2908978,191462.02,Credito,2021-08-23 15:58:00,497246
5192,6478581,692751.26,Credito,2012-11-30 12:44:00,23242
5193,6103593,471979.32,Credito,2022-11-03 13:23:00,693592
5194,8584771,671676.68,Credito,2012-03-07 13:21:00,523992
5195,3253221,321976.73,Debito,2008-10-23 14:33:00,467667
5196,2514078,951537.84,Debito,2022-08-03 13:43:00,964368
5197,7464979,865315.13,Debito,2011-05-16 11:13:00,394197
5198,7331256,229137.85,Debito,2016-04-10 11:36:00,700107
5199,7570182,337370.44,Credito,2015-02-17 16:44:00,395997
5200,2169473,543810.78,Credito,2021-12-05 12:58:00,717919
5201,2804349,264936.93,Credito,2005-02-19 12:05:00,162984
5202,2047382,321788.4,Debito,2010-12-15 16:45:00,4720
5203,100520,837242.73,Debito,2008-06-09 10:00:00,10969
5204,3456192,749069.84,Debito,2019-01-05 11:54:00,640338
5205,6594785,190167.4,Debito,2008-11-19 10:01:00,469616
5206,4315833,191727.62,Debito,2006-09-12 13:28:00,984377
5207,1336407,401007.52,Credito,2016-11-13 14:18:00,78656
5208,9552613,936328.63,Credito,2016-03-13 12:19:00,435295
5209,9710035,723678.28,Credito,2019-12-09 11:53:00,889785
5210,8760230,128798.29,Debito,2009-03-03 10:58:00,160790
5211,2096882,529249.72,Credito,2009-09-10 12:31:00,285945
5212,3179743,219393.02,Credito,2007-06-17 11:57:00,807176
5213,4545960,87740.42,Credito,2022-04-10 14:40:00,787552
5214,3249871,323994.26,Credito,2010-03-25 15:59:00,807315
5215,1346240,331698.47,Debito,2020-06-25 14:36:00,336910
5216,9928685,392362.08,Credito,2009-02-26 15:53:00,702447
5217,2084708,116420.95,Credito,2019-06-21 14:24:00,806048
5218,1289116,641604.52,Credito,2009-07-22 09:42:00,635727
5219,2183646,533690.93,Debito,2021-02-02 11:44:00,887985
5220,6487881,457437.2,Credito,2016-09-18 16:50:00,523455
5221,5751580,52332.22,Credito,2016-05-19 10:18:00,542384
5222,1102723,540139.94,Debito,2013-08-06 11:51:00,882803
5223,6152288,923519.68,Debito,2022-01-25 15:49:00,35516
5224,6867065,599341.63,Credito,2005-10-26 13:53:00,419816
5225,964172,574950.63,Debito,2015-04-26 11:04:00,65426
5226,9977068,910068.39,Credito,2012-02-03 12:14:00,64847
5227,1728820,83987.74,Credito,2022-07-01 13:27:00,934385
5228,4608670,932447.67,Credito,2008-08-11 15:08:00,720008
5229,9540091,413166.81,Debito,2011-12-12 16:34:00,434850
5230,5415970,613715.14,Debito,2010-07-15 11:48:00,666295
5231,9368219,684149.79,Credito,2008-04-03 09:11:00,17591
5232,7453534,641952.07,Credito,2020-05-17 14:15:00,624130
5233,3414590,621468.77,Credito,2011-03-02 13:52:00,877851
5234,7079659,535524.76,Credito,2020-01-10 09:16:00,921616
5235,3857731,980175.21,Credito,2014-12-06 16:57:00,328336
5236,647713,76844.27,Credito,2019-10-28 14:11:00,874706
5237,8042919,2430.87,Debito,2013-06-24 09:18:00,771092
5238,383413,633368.64,Credito,2016-04-03 15:34:00,780222
5239,2054307,71385.99,Debito,2020-07-13 13:00:00,322126
5240,8022552,826247.12,Credito,2022-09-19 15:02:00,501087
5241,7793065,23074.55,Credito,2016-11-05 11:21:00,847873
5242,207590,594469.64,Debito,2007-03-13 12:49:00,885278
5243,612678,471232.06,Debito,2010-05-27 16:57:00,935369
5244,1909968,2969.64,Credito,2017-08-18 14:31:00,841873
5245,5830388,61754.07,Credito,2010-10-10 13:52:00,434553
5246,5865587,469565.92,Debito,2008-11-09 10:51:00,589616
5247,6399013,397955.24,Debito,2010-05-23 09:04:00,691780
5248,462059,35941.43,Credito,2010-04-13 09:02:00,338128
5249,4172945,659804.13,Credito,2005-06-13 12:55:00,53541
5250,9834124,249778.92,Credito,2021-08-20 14:51:00,44317
5251,5993271,780116.01,Credito,2005-10-25 11:21:00,230060
5252,5802435,566893.34,Debito,2012-02-01 12:27:00,719526
5253,8741614,931752.98,Debito,2009-09-10 09:13:00,357717
5254,9427320,593112.4,Debito,2019-11-19 14:56:00,310618
5255,567579,858313.16,Debito,2019-02-14 14:58:00,601011
5256,3996015,338060.39,Credito,2007-07-24 14:17:00,80713
5257,1866931,100328.44,Credito,2006-12-13 16:44:00,522525
5258,1733437,72583.98,Debito,2005-02-13 10:38:00,581931
5259,4241385,413435.3,Debito,2007-12-05 09:45:00,185376
5260,6254255,245378.38,Credito,2017-04-18 13:54:00,81432
5261,5530231,511836.67,Debito,2011-04-12 10:19:00,226272
5262,9845113,482266.02,Credito,2008-07-03 15:55:00,894099
5263,4135543,6498.22,Debito,2022-11-07 15:15:00,92126
5264,5210426,255025.61,Debito,2014-06-06 11:36:00,175369
5265,3697720,979478.15,Debito,2022-03-10 15:02:00,453329
5266,8986470,932570.89,Debito,2017-03-17 12:24:00,854522
5267,5292121,262591.76,Credito,2010-07-13 13:50:00,165963
5268,1621096,130435.41,Debito,2011-04-01 16:37:00,603945
5269,6447594,565645.8,Credito,2005-09-05 16:52:00,327678
5270,673690,255152.59,Credito,2011-03-19 09:29:00,42922
5271,9447971,762410.58,Credito,2013-01-24 12:07:00,282157
5272,5742451,979316.71,Credito,2008-05-22 15:27:00,424782
5273,4251254,788504.83,Credito,2008-01-05 11:12:00,505988
5274,2965612,147606.43,Debito,2008-06-07 16:57:00,506855
5275,1220338,770783.45,Credito,2013-12-15 12:07:00,605261
5276,7950811,762380.45,Debito,2018-04-01 16:04:00,147378
5277,8181033,817143.76,Credito,2019-02-18 09:43:00,98983
5278,8521972,46891.54,Debito,2020-01-28 13:02:00,154179
5279,9194497,19075.14,Credito,2008-09-16 16:56:00,897333
5280,2782308,5630.98,Debito,2021-06-28 15:47:00,793702
5281,45777,171525.73,Credito,2021-06-26 09:47:00,504481
5282,970107,21834.4,Credito,2021-11-19 09:49:00,296389
5283,1100087,321804.88,Debito,2011-12-22 13:28:00,586830
5284,2475161,713223.87,Credito,2019-09-22 12:05:00,682147
5285,7527098,445928.82,Debito,2008-08-11 16:28:00,638889
5286,2975439,27790.62,Debito,2007-03-20 11:16:00,773145
5287,9301890,237682.17,Debito,2012-01-02 11:43:00,705483
5288,6660750,8268.39,Debito,2009-07-20 12:45:00,37012
5289,759574,650479.67,Debito,2019-06-08 12:45:00,51651
5290,5823203,62344.87,Credito,2010-02-23 10:22:00,698900
5291,4973041,24848.0,Credito,2014-07-19 12:42:00,890168
5292,6480677,579090.95,Debito,2020-07-30 15:26:00,547853
5293,9622401,902377.33,Debito,2020-03-24 12:46:00,635991
5294,4162876,533395.03,Debito,2013-02-25 13:41:00,41842
5295,1511766,43501.65,Credito,2009-10-18 15:02:00,730472
5296,5352215,798312.97,Credito,2007-03-17 14:58:00,882785
5297,5971743,433264.86,Credito,2020-10-05 09:45:00,529493
5298,1491143,566799.1,Credito,2014-09-06 13:34:00,633709
5299,9652931,866953.21,Credito,2006-01-06 11:16:00,571861
5300,7858178,207524.99,Credito,2008-03-14 10:42:00,339459
5301,9232476,60774.63,Debito,2011-09-19 13:11:00,251601
5302,568274,791711.05,Credito,2013-04-02 10:56:00,491966
5303,9412436,846948.43,Credito,2007-03-09 14:31:00,786497
5304,356033,718037.29,Credito,2021-10-27 12:21:00,775042
5305,5640393,159244.55,Debito,2005-09-25 11:58:00,966931
5306,7873119,582228.46,Debito,2018-09-19 14:13:00,599306
5307,2748889,998335.28,Credito,2010-08-07 12:11:00,827723
5308,7639309,751321.51,Credito,2012-01-30 10:11:00,783468
5309,7746858,573021.02,Debito,2009-11-10 16:10:00,255851
5310,440223,873808.96,Credito,2022-09-19 16:37:00,975982
5311,8281775,781664.62,Debito,2010-03-25 16:11:00,88193
5312,4331072,835894.4,Debito,2006-08-11 15:16:00,858030
5313,6049138,838016.77,Credito,2022-06-28 14:54:00,577793
5314,7153211,587102.74,Debito,2014-09-27 15:57:00,427732
5315,9009133,974463.92,Debito,2021-03-30 10:42:00,662533
5316,7323582,352562.44,Credito,2016-11-23 09:52:00,401959
5317,5265092,479639.09,Credito,2015-12-10 16:01:00,724322
5318,6393607,726930.81,Credito,2015-11-12 13:05:00,849413
5319,3477338,750452.6,Credito,2022-01-27 11:10:00,345612
5320,6247554,839214.69,Credito,2010-10-06 14:57:00,988253
5321,3710461,757820.9,Debito,2021-08-24 13:18:00,471852
5322,8427642,992995.17,Debito,2006-06-29 14:14:00,366527
5323,1043950,949931.61,Debito,2006-01-08 12:07:00,241231
5324,9461202,705119.97,Debito,2006-04-05 10:25:00,669435
5325,3909251,861967.14,Credito,2022-04-12 13:35:00,230632
5326,9592811,948813.64,Debito,2013-03-29 11:01:00,717541
5327,1877278,148640.62,Credito,2018-08-05 12:06:00,250523
5328,4603393,316640.63,Debito,2015-03-14 09:26:00,45647
5329,3680498,450371.21,Credito,2018-07-29 13:05:00,778808
5330,2609507,357233.63,Debito,2010-08-15 14:18:00,162859
5331,381919,670629.66,Debito,2014-07-04 11:53:00,811949
5332,3401326,134907.92,Credito,2010-01-17 10:58:00,877026
5333,422430,723819.58,Debito,2022-09-06 11:52:00,837238
5334,4613104,253789.51,Credito,2010-12-08 14:21:00,199212
5335,667441,99332.5,Credito,2007-12-12 15:15:00,120477
5336,9486454,131313.3,Debito,2009-05-29 13:18:00,413598
5337,5196050,513674.41,Debito,2017-11-05 15:39:00,544035
5338,5004570,346599.77,Debito,2022-12-24 14:09:00,893769
5339,8192976,720021.24,Debito,2021-04-12 14:08:00,328982
